,file_name,grade,score
58,cow_3_999.jpg,3,80.1129284259241
59,cow_3_999.jpg,3,67.37818453209199
60,cow_3_999.jpg,3,79.37207194733595
61,cow_3_999.jpg,3,63.77158963647116
62,cow_3_999.jpg,3,43.881327549916854
63,cow_3_999.jpg,3,58.39457157196533
64,cow_3_999.jpg,3,85.51042901852536
65,cow_3_999.jpg,3,92.62282958199357
66,cow_3_999.jpg,3,91.56592223866541
67,cow_3_999.jpg,3,125.69409727057513
68,cow_3_999.jpg,3,86.50671091193139
69,cow_3_999.jpg,3,34.09723034200526
70,cow_3_999.jpg,3,68.99521172810209
71,cow_3_999.jpg,3,98.27647125129371
72,cow_3_999.jpg,3,98.98067822459461
73,cow_3_999.jpg,3,73.74708411445764
74,cow_3_999.jpg,3,98.17166772834456
75,cow_3_999.jpg,3,84.15121047458737
76,cow_3_999.jpg,3,72.10675791455559
77,cow_3_999.jpg,3,104.09520457142857
78,cow_3_999.jpg,3,120.65832361410716
79,cow_3_999.jpg,3,90.3536889730381
80,cow_3_999.jpg,3,72.39371030504809
81,cow_3_999.jpg,3,61.77567106012173
82,cow_3_999.jpg,3,65.12699253714517
83,cow_3_999.jpg,3,94.8548403947156
84,cow_3_999.jpg,3,80.74754114688379
85,cow_3_999.jpg,3,68.85141516666155
86,cow_3_999.jpg,3,87.88177212710454
87,cow_3_999.jpg,3,73.20005003633591
88,cow_3_999.jpg,3,70.89080950207386
89,cow_3_999.jpg,3,41.71425395531513
90,cow_3_999.jpg,3,91.16262458859504
91,cow_3_999.jpg,3,82.16606819475345
92,cow_3_999.jpg,3,119.43230976779923
93,cow_3_999.jpg,3,90.03619249389048
94,cow_3_999.jpg,3,65.91695702671312
95,cow_3_999.jpg,3,51.5156709388291
96,cow_3_999.jpg,3,110.782879889669
97,cow_3_999.jpg,3,75.84104912028256
98,cow_3_999.jpg,3,82.40044267877413
99,cow_3_999.jpg,3,96.3355763960782
100,cow_3_999.jpg,3,44.23002614645144
101,cow_3_999.jpg,3,92.14284225277079
102,cow_3_999.jpg,3,55.93224648043983
103,cow_3_999.jpg,3,50.031775986942776
104,cow_3_999.jpg,3,73.20358880709594
105,cow_3_999.jpg,3,88.43489789071546
106,cow_3_999.jpg,3,114.69297820823245
107,cow_3_999.jpg,3,103.47679755226925
108,cow_3_999.jpg,3,100.68277908014024
109,cow_3_999.jpg,3,69.67024569439563
110,cow_3_999.jpg,3,77.31053161351915
111,cow_3_999.jpg,3,80.51405647162903
112,cow_3_999.jpg,3,24.55814005602241
113,cow_3_999.jpg,3,98.34110106917124
114,cow_3_999.jpg,3,77.8691937765205
115,cow_3_999.jpg,3,43.363362788755914
116,cow_3_999.jpg,3,88.65611674974475
117,cow_3_999.jpg,3,77.61175418994414
118,cow_3_999.jpg,3,67.45434816493412
119,cow_3_999.jpg,3,114.51719103999393
120,cow_3_999.jpg,3,81.51626884805567
121,cow_3_999.jpg,3,87.98782387424345
122,cow_3_999.jpg,3,63.309970355731224
123,cow_3_999.jpg,3,58.2303977816026
124,cow_3_999.jpg,3,100.595078069634
125,cow_3_999.jpg,3,89.6165346812693
126,cow_3_999.jpg,3,75.02960001747603
127,cow_3_999.jpg,3,60.63911349774184
128,cow_3_999.jpg,3,68.17069642192111
129,cow_3_999.jpg,3,51.5786419705645
130,cow_3_999.jpg,3,102.88855080901172
131,cow_3_999.jpg,3,36.682430679546464
132,cow_3_999.jpg,3,78.74179941613222
133,cow_3_999.jpg,3,99.90561011991244
134,cow_3_999.jpg,3,105.33052297806663
135,cow_3_999.jpg,3,108.6527034030057
136,cow_3_999.jpg,3,72.07047505253183
137,cow_3_999.jpg,3,58.262921090533666
138,cow_3_999.jpg,3,48.08123788552064
139,cow_3_999.jpg,3,43.44800648537107
140,cow_3_999.jpg,3,82.50909509820863
141,cow_3_999.jpg,3,27.32992110582252
142,cow_3_999.jpg,3,131.34633819846275
143,cow_3_999.jpg,3,47.69762121212121
144,cow_3_999.jpg,3,67.04621793466345
145,cow_3_999.jpg,3,68.9486758389416
146,cow_3_999.jpg,3,85.31250988454848
147,cow_3_999.jpg,3,73.82014484620113
148,cow_3_999.jpg,3,78.21571564132759
149,cow_3_999.jpg,3,76.2036121411894
150,cow_3_999.jpg,3,51.21045424129721
151,cow_3_999.jpg,3,60.06840994110893
152,cow_3_999.jpg,3,56.73972449822509
153,cow_3_999.jpg,3,44.086736801957855
154,cow_3_999.jpg,3,65.56879778539415
155,cow_3_999.jpg,3,65.15177736202058
156,cow_3_999.jpg,3,129.7043503148254
157,cow_3_999.jpg,3,80.44136976469986
158,cow_3_999.jpg,3,71.35048566142461
159,cow_3_999.jpg,3,72.97403220646262
160,cow_3_999.jpg,3,107.04108526398441
161,cow_3_999.jpg,3,94.84377670179435
162,cow_3_999.jpg,3,90.9716492407923
163,cow_3_999.jpg,3,75.1204254618018
164,cow_3_999.jpg,3,35.87286517355224
165,cow_3_999.jpg,3,45.135997248968366
166,cow_3_999.jpg,3,80.55365688462521
167,cow_3_999.jpg,3,58.45174674423412
168,cow_3_999.jpg,3,29.01663898676021
169,cow_3_999.jpg,3,77.76772486231877
170,cow_3_999.jpg,3,53.851931881102544
171,cow_3_999.jpg,3,78.4019802183581
172,cow_3_999.jpg,3,70.58065516428722
173,cow_3_999.jpg,3,74.04412047420699
174,cow_3_999.jpg,3,61.22502258240989
175,cow_3_999.jpg,3,85.2888186837521
176,cow_3_999.jpg,3,114.94690237959459
177,cow_3_999.jpg,3,88.55735471652139
178,cow_3_999.jpg,3,42.24627367255763
179,cow_3_999.jpg,3,133.84973279179135
180,cow_3_999.jpg,3,95.78832351810883
181,cow_3_999.jpg,3,33.77143942683456
182,cow_3_999.jpg,3,98.69531604217771
183,cow_3_999.jpg,3,65.06135750292785
184,cow_3_999.jpg,3,37.732682118769965
185,cow_3_999.jpg,3,75.46603634914109
186,cow_3_999.jpg,3,61.43564780952861
187,cow_3_999.jpg,3,105.5850237073198
188,cow_3_999.jpg,3,85.60772118819112
189,cow_3_999.jpg,3,96.24554878700438
190,cow_3_999.jpg,3,86.60972891467532
191,cow_3_999.jpg,3,77.14897121014964
192,cow_3_999.jpg,3,87.34496732743946
193,cow_3_999.jpg,3,76.12031327307614
194,cow_3_999.jpg,3,95.43062195574653
195,cow_3_999.jpg,3,37.06637195691427
196,cow_3_999.jpg,3,83.18049136463148
197,cow_3_999.jpg,3,55.136636590867525
198,cow_3_999.jpg,3,54.22855747915127
199,cow_3_999.jpg,3,108.61101742551996
200,cow_3_999.jpg,3,29.446883204560798
201,cow_3_999.jpg,3,35.33438067954287
202,cow_3_999.jpg,3,73.44466832872284
203,cow_3_999.jpg,3,53.99187559428523
204,cow_3_999.jpg,3,114.39901678760036
205,cow_3_999.jpg,3,100.1329625884732
206,cow_3_999.jpg,3,71.66190035607144
207,cow_3_999.jpg,3,79.72481852672207
208,cow_3_999.jpg,3,54.461298260500634
209,cow_3_999.jpg,3,82.76183852685337
210,cow_3_999.jpg,3,111.83923536709146
211,cow_3_999.jpg,3,127.93690799599219
212,cow_3_999.jpg,3,72.35524966869203
213,cow_3_999.jpg,3,91.63022082458427
214,cow_3_999.jpg,3,77.63573046907779
215,cow_3_999.jpg,3,71.96490958567416
216,cow_3_999.jpg,3,86.70671491490162
217,cow_3_999.jpg,3,84.98741824458517
218,cow_3_999.jpg,3,37.96964224111691
219,cow_3_999.jpg,3,38.6119943019943
220,cow_3_999.jpg,3,57.69362720795501
221,cow_3_999.jpg,3,99.17997670388364
222,cow_3_999.jpg,3,58.06278674596432
223,cow_3_999.jpg,3,95.24935204602893
224,cow_3_999.jpg,3,81.04435509105701
225,cow_3_999.jpg,3,61.91884957714358
226,cow_3_999.jpg,3,73.32488289092126
227,cow_3_999.jpg,3,115.42437685474968
228,cow_3_999.jpg,3,31.98877890907373
229,cow_3_999.jpg,3,95.0285374107031
230,cow_3_999.jpg,3,86.8187958793412
231,cow_3_999.jpg,3,89.52489157515917
232,cow_3_999.jpg,3,59.748775239986756
233,cow_3_999.jpg,3,96.20530472835948
234,cow_3_999.jpg,3,32.72587993636967
235,cow_3_999.jpg,3,58.35732925904448
236,cow_3_999.jpg,3,63.78614592993688
237,cow_3_999.jpg,3,67.64731039186155
238,cow_3_999.jpg,3,60.14161145879704
239,cow_3_999.jpg,3,81.26015057951244
240,cow_3_999.jpg,3,134.02931641092712
241,cow_3_999.jpg,3,97.91028545536928
242,cow_3_999.jpg,3,56.67109628394032
243,cow_3_999.jpg,3,63.5962671692881
244,cow_3_999.jpg,3,50.25550620196472
245,cow_3_999.jpg,3,90.54228988239151
246,cow_3_999.jpg,3,106.28856863495302
247,cow_3_999.jpg,3,92.59618647335544
248,cow_3_999.jpg,3,100.63806362004134
249,cow_3_999.jpg,3,102.70737865801335
250,cow_3_999.jpg,3,119.87685451877616
251,cow_3_999.jpg,3,65.93261547043059
252,cow_3_999.jpg,3,87.67723429951691
253,cow_3_999.jpg,3,89.14240489576385
254,cow_3_999.jpg,3,67.05918445609102
255,cow_3_999.jpg,3,74.94861296049712
256,cow_3_999.jpg,3,60.43025511149546
257,cow_3_999.jpg,3,65.08838350785341
258,cow_3_999.jpg,3,72.77032004683612
259,cow_3_999.jpg,3,116.27886432738927
260,cow_3_999.jpg,3,53.013740074777715
261,cow_3_999.jpg,3,77.61417152732771
262,cow_3_999.jpg,3,45.82774109619302
263,cow_3_999.jpg,3,61.23082941109667
264,cow_3_999.jpg,3,62.91492623358927
265,cow_3_999.jpg,3,95.22509999779011
266,cow_3_999.jpg,3,76.78986196189811
267,cow_3_999.jpg,3,76.18298115495848
268,cow_3_999.jpg,3,96.87223571100466
269,cow_3_999.jpg,3,72.74724852104471
270,cow_3_999.jpg,3,85.21828305696629
271,cow_3_999.jpg,3,85.82710758845614
272,cow_3_999.jpg,3,83.93670857756499
273,cow_3_999.jpg,3,58.30686150634511
274,cow_3_999.jpg,3,104.37058309007176
275,cow_3_999.jpg,3,78.96062292752251
276,cow_3_999.jpg,3,109.95941037418561
277,cow_3_999.jpg,3,119.51199109643139
278,cow_3_999.jpg,3,100.8707718359326
279,cow_3_999.jpg,3,74.6647779645394
280,cow_3_999.jpg,3,63.761909538916825
281,cow_3_999.jpg,3,78.4688754229952
282,cow_3_999.jpg,3,84.42084170987197
283,cow_3_999.jpg,3,42.752158986338216
284,cow_3_999.jpg,3,98.64786591544728
285,cow_3_999.jpg,3,45.90889258397073
286,cow_3_999.jpg,3,81.0841606684868
287,cow_3_999.jpg,3,67.67712952664345
288,cow_3_999.jpg,3,74.56712741837099
289,cow_3_999.jpg,3,61.02829831097634
290,cow_3_999.jpg,3,86.01496575632028
291,cow_3_999.jpg,3,94.59132042636502
292,cow_3_999.jpg,3,38.07739212007505
293,cow_3_999.jpg,3,76.59070929593679
294,cow_3_999.jpg,3,111.21626003925621
295,cow_3_999.jpg,3,83.4555318974695
296,cow_3_999.jpg,3,61.125279837503136
297,cow_3_999.jpg,3,75.08976416128921
298,cow_3_999.jpg,3,84.50526280391432
299,cow_3_999.jpg,3,49.897994973875
300,cow_3_999.jpg,3,54.59310841205578
301,cow_3_999.jpg,3,88.22942676869378
302,cow_3_999.jpg,3,105.7974143675863
303,cow_3_999.jpg,3,89.75196021273811
304,cow_3_999.jpg,3,94.95969078425924
305,cow_3_999.jpg,3,142.07795905181118
306,cow_3_999.jpg,3,91.88430209953344
307,cow_3_999.jpg,3,92.69679549337397
308,cow_3_999.jpg,3,119.45475945856982
309,cow_3_999.jpg,3,105.91591466162521
310,cow_3_999.jpg,3,92.03529041067115
311,cow_3_999.jpg,3,72.68721461187215
312,cow_3_999.jpg,3,35.34419754575331
313,cow_3_999.jpg,3,68.47301277022595
314,cow_3_999.jpg,3,85.31414220389982
315,cow_3_999.jpg,3,91.65879224950295
316,cow_3_999.jpg,3,30.940530795737203
317,cow_3_999.jpg,3,104.50821019749687
318,cow_3_999.jpg,3,79.24483855609418
319,cow_3_999.jpg,3,54.28674789453883
320,cow_3_999.jpg,3,96.60195129249084
321,cow_3_999.jpg,3,77.96920578768811
322,cow_3_999.jpg,3,76.53184122798555
323,cow_3_999.jpg,3,105.13874201744146
324,cow_3_999.jpg,3,72.31072311874036
325,cow_3_999.jpg,3,103.45455694233834
326,cow_3_999.jpg,3,88.3434637986473
327,cow_3_999.jpg,3,49.46122729027002
328,cow_3_999.jpg,3,59.99897240362904
329,cow_3_999.jpg,3,45.44564791601379
330,cow_3_999.jpg,3,82.60347137083957
331,cow_3_999.jpg,3,122.76305605302703
332,cow_3_999.jpg,3,34.86059560401322
333,cow_3_999.jpg,3,79.92407195564998
334,cow_3_999.jpg,3,64.60015106962692
335,cow_3_999.jpg,3,120.24363668489197
336,cow_3_999.jpg,3,81.73784942992003
337,cow_3_999.jpg,3,71.00872974385781
338,cow_3_999.jpg,3,75.83025592954307
339,cow_3_999.jpg,3,43.387428901957
340,cow_3_999.jpg,3,87.11228550111912
341,cow_3_999.jpg,3,113.22005560123732
342,cow_3_999.jpg,3,102.06353602167677
343,cow_3_999.jpg,3,62.264427891408424
344,cow_3_999.jpg,3,67.77087717864367
345,cow_3_999.jpg,3,69.73848416199674
346,cow_3_999.jpg,3,83.14544986340633
347,cow_3_999.jpg,3,77.45520934254253
348,cow_3_999.jpg,3,56.792883614223946
349,cow_3_999.jpg,3,68.79149293671044
350,cow_3_999.jpg,3,58.94011222249329
351,cow_3_999.jpg,3,102.09390045111641
352,cow_3_999.jpg,3,104.36720799100738
353,cow_3_999.jpg,3,115.14831927146109
354,cow_3_999.jpg,3,77.26109613273799
355,cow_3_999.jpg,3,37.29425668800776
356,cow_3_999.jpg,3,45.406935798277054
357,cow_3_999.jpg,3,59.11421429453154
358,cow_3_999.jpg,3,76.06050494939385
359,cow_3_999.jpg,3,66.03584694800702
360,cow_3_999.jpg,3,71.08706932898022
361,cow_3_999.jpg,3,58.683684369094244
362,cow_3_999.jpg,3,87.07136359972827
363,cow_3_999.jpg,3,70.97121935776912
364,cow_3_999.jpg,3,82.76450429472112
365,cow_3_999.jpg,3,73.54760039476228
366,cow_3_999.jpg,3,37.86903064058489
367,cow_3_999.jpg,3,41.15960119577662
368,cow_3_999.jpg,3,39.116488222698074
369,cow_3_999.jpg,3,78.91152119605272
370,cow_3_999.jpg,3,68.35418015236768
371,cow_3_999.jpg,3,82.11870410738871
372,cow_3_999.jpg,3,88.81032385023117
373,cow_3_999.jpg,3,77.93241921838778
374,cow_3_999.jpg,3,77.45276967163551
375,cow_3_999.jpg,3,29.250305232970838
376,cow_3_999.jpg,3,77.96647246715854
377,cow_3_999.jpg,3,43.54659452147447
378,cow_3_999.jpg,3,64.69464887114881
379,cow_3_999.jpg,3,73.33226391812441
380,cow_3_999.jpg,3,29.137810472141418
381,cow_3_999.jpg,3,42.90916245302694
382,cow_3_999.jpg,3,62.263266259747084
383,cow_3_999.jpg,3,56.14153745791736
384,cow_3_999.jpg,3,74.12356623244798
385,cow_3_999.jpg,3,34.80749903362969
386,cow_3_999.jpg,3,83.99792852290318
387,cow_3_999.jpg,3,119.50422580130761
388,cow_3_999.jpg,3,112.84349141285168
389,cow_3_999.jpg,3,87.7343942360088
390,cow_3_999.jpg,3,82.50908384338871
391,cow_3_999.jpg,3,84.53291373735746
392,cow_3_999.jpg,3,58.68318510117591
393,cow_3_999.jpg,3,79.22316689262162
394,cow_3_999.jpg,3,44.33271775379209
395,cow_3_999.jpg,3,88.14273955935155
396,cow_3_999.jpg,3,77.28057464344288
397,cow_3_999.jpg,3,62.56242330297746
398,cow_3_999.jpg,3,94.6150258222343
399,cow_3_999.jpg,3,92.23838112338757
400,cow_3_999.jpg,3,71.69603021880123
401,cow_3_999.jpg,3,48.570303912539735
402,cow_3_999.jpg,3,80.21495379952273
403,cow_3_999.jpg,3,93.11561399900802
404,cow_3_999.jpg,3,114.83803382768711
405,cow_3_999.jpg,3,80.3242455590038
406,cow_3_999.jpg,3,41.25289226959137
407,cow_3_999.jpg,3,101.27538927135795
408,cow_3_999.jpg,3,94.23845144103623
409,cow_3_999.jpg,3,95.64828698870646
410,cow_3_999.jpg,3,90.837172639676
411,cow_3_999.jpg,3,102.40395267887087
412,cow_3_999.jpg,3,104.16994776254317
413,cow_3_999.jpg,3,55.41049678633571
414,cow_3_999.jpg,3,47.97277247467362
415,cow_3_999.jpg,3,96.50296732960184
416,cow_3_999.jpg,3,110.39215853217259
417,cow_3_999.jpg,3,68.83149159141138
418,cow_3_999.jpg,3,92.99119391916945
419,cow_3_999.jpg,3,80.48725553447794
420,cow_3_999.jpg,3,75.47686581454354
421,cow_3_999.jpg,3,96.48033656484361
422,cow_3_999.jpg,3,69.84673720120784
423,cow_3_999.jpg,3,61.21372425604169
424,cow_3_999.jpg,3,81.86476663877406
425,cow_3_999.jpg,3,75.9375256570594
426,cow_3_999.jpg,3,68.58753299325775
427,cow_3_999.jpg,3,80.66585261546773
428,cow_3_999.jpg,3,58.71988437547543
429,cow_3_999.jpg,3,46.11258378215022
430,cow_3_999.jpg,3,58.36843429112538
431,cow_3_999.jpg,3,45.41704665029814
432,cow_3_999.jpg,3,54.038513918396255
433,cow_3_999.jpg,3,71.38318262181733
434,cow_3_999.jpg,3,92.01269008914525
435,cow_3_999.jpg,3,95.47303501822881
436,cow_3_999.jpg,3,73.4763479317093
437,cow_3_999.jpg,3,51.16278310739139
438,cow_3_999.jpg,3,67.83526001466839
439,cow_3_999.jpg,3,106.4657735401203
440,cow_3_999.jpg,3,113.54781975670743
441,cow_3_999.jpg,3,65.15917031860712
442,cow_3_999.jpg,3,89.6693971788222
443,cow_3_999.jpg,3,117.1350993249386
444,cow_3_999.jpg,3,55.54785621481161
445,cow_3_999.jpg,3,64.76082164200976
446,cow_3_999.jpg,3,33.35938080725489
447,cow_3_999.jpg,3,60.56916214225302
448,cow_3_999.jpg,3,96.05271394611728
449,cow_3_999.jpg,3,107.33289392741014
450,cow_3_999.jpg,3,96.47690026033887
451,cow_3_999.jpg,3,62.520230890978496
452,cow_3_999.jpg,3,45.76596627921829
453,cow_3_999.jpg,3,105.61168732608145
454,cow_3_999.jpg,3,89.25312783318223
455,cow_3_999.jpg,3,60.96232710164105
456,cow_3_999.jpg,3,75.48302671079979
457,cow_3_999.jpg,3,98.70324552180877
458,cow_3_999.jpg,3,106.90137504440683
459,cow_3_999.jpg,3,77.34760686651727
460,cow_3_999.jpg,3,38.9343847257833
461,cow_3_999.jpg,3,85.31763269078427
462,cow_3_999.jpg,3,85.94479058863286
463,cow_3_999.jpg,3,84.79924242424242
464,cow_3_999.jpg,3,49.37585777531821
465,cow_3_999.jpg,3,55.14192404031688
466,cow_3_999.jpg,3,59.84196462322562
467,cow_3_999.jpg,3,35.48331324393551
468,cow_3_999.jpg,3,93.98564536878216
469,cow_3_999.jpg,3,61.58210446747723
470,cow_3_999.jpg,3,94.31661082701464
471,cow_3_999.jpg,3,83.34115272774619
472,cow_3_999.jpg,3,86.24148416937112
473,cow_3_999.jpg,3,33.72280947848304
474,cow_3_999.jpg,3,79.41193469939694
475,cow_3_999.jpg,3,82.73919149242624
476,cow_3_999.jpg,3,88.40844197372952
477,cow_3_999.jpg,3,64.18632507349854
478,cow_3_999.jpg,3,87.18719729115769
479,cow_3_999.jpg,3,44.21254901960784
480,cow_3_999.jpg,3,93.09099036455747
481,cow_3_999.jpg,3,64.22355552472776
482,cow_3_999.jpg,3,77.77900748717803
483,cow_3_999.jpg,3,96.36764515851137
484,cow_3_999.jpg,3,97.03696767364221
485,cow_3_999.jpg,3,36.980226034636964
486,cow_3_999.jpg,3,76.8060032320056
487,cow_3_999.jpg,3,84.99424239913843
488,cow_3_999.jpg,3,56.767365672489014
489,cow_3_999.jpg,3,91.13397692488816
490,cow_3_999.jpg,3,78.36742796016718
491,cow_3_999.jpg,3,76.36423188077293
492,cow_3_999.jpg,3,83.15187809266757
493,cow_3_999.jpg,3,68.67923288185723
494,cow_3_999.jpg,3,51.805711111444744
495,cow_3_999.jpg,3,30.145391288425003
496,cow_3_999.jpg,3,75.28500227287486
497,cow_3_999.jpg,3,73.90841199333704
498,cow_3_999.jpg,3,101.46613736878564
499,cow_3_999.jpg,3,89.23195553101692
500,cow_3_999.jpg,3,78.81556142603199
501,cow_3_999.jpg,3,62.76926389414482
502,cow_3_999.jpg,3,95.73111964537414
503,cow_3_999.jpg,3,74.8313045537223
504,cow_3_999.jpg,3,78.16261467089888
505,cow_3_999.jpg,3,72.9214904150731
506,cow_3_999.jpg,3,80.55939923814769
507,cow_3_999.jpg,3,105.0434766445473
508,cow_3_999.jpg,3,95.40123719876767
509,cow_3_999.jpg,3,48.265310121827746
510,cow_3_999.jpg,3,81.53077413414547
511,cow_3_999.jpg,3,31.90591061607799
512,cow_3_999.jpg,3,87.79560531547557
513,cow_3_999.jpg,3,66.51933056564609
514,cow_3_999.jpg,3,80.05987288361908
515,cow_3_999.jpg,3,110.44766707426759
516,cow_3_999.jpg,3,108.78315828041036
517,cow_3_999.jpg,3,98.46798718016078
518,cow_3_999.jpg,3,86.95189582045653
519,cow_3_999.jpg,3,67.39826776666578
520,cow_3_999.jpg,3,98.94369138959932
521,cow_3_999.jpg,3,91.00549828178694
522,cow_3_999.jpg,3,70.72469476171722
523,cow_3_999.jpg,3,62.3209210511558
524,cow_3_999.jpg,3,64.80713665832866
525,cow_3_999.jpg,3,56.980240377097154
526,cow_3_999.jpg,3,85.3469750331811
527,cow_3_999.jpg,3,73.84823151125401
528,cow_3_999.jpg,3,145.18784858058555
529,cow_3_999.jpg,3,93.39974339689422
530,cow_3_999.jpg,3,73.00942368948638
531,cow_3_999.jpg,3,80.75987426540932
532,cow_3_999.jpg,3,72.92371677594573
533,cow_3_999.jpg,3,63.96239358447219
534,cow_3_999.jpg,3,76.19743384325844
535,cow_3_999.jpg,3,91.66534090177755
536,cow_3_999.jpg,3,113.23448008765963
537,cow_3_999.jpg,3,90.10867372102408
538,cow_3_999.jpg,3,99.8602431662628
539,cow_3_999.jpg,3,84.29832606309081
540,cow_3_999.jpg,3,74.64305599648343
541,cow_3_999.jpg,3,102.3628030281815
542,cow_3_999.jpg,3,99.489268492207
543,cow_3_999.jpg,3,58.907132852799506
544,cow_3_999.jpg,3,35.28496378659594
545,cow_3_999.jpg,3,35.090424193629545
546,cow_3_999.jpg,3,85.3089135033093
547,cow_3_999.jpg,3,51.74321619217082
548,cow_3_999.jpg,3,79.11261995292413
549,cow_3_999.jpg,3,89.54402505740559
550,cow_3_999.jpg,3,96.90353133191553
551,cow_3_999.jpg,3,93.77491099340048
552,cow_3_999.jpg,3,54.37154644795203
553,cow_3_999.jpg,3,95.04003923278117
554,cow_3_999.jpg,3,102.33336415567337
555,cow_3_999.jpg,3,77.51823309603135
556,cow_3_999.jpg,3,90.11272218620995
557,cow_3_999.jpg,3,82.12872500730944
558,cow_3_999.jpg,3,56.255430682379874
559,cow_3_999.jpg,3,82.46862512028075
560,cow_3_999.jpg,3,99.93840279293039
561,cow_3_999.jpg,3,114.7552225794148
562,cow_3_999.jpg,3,88.24138139664332
563,cow_3_999.jpg,3,63.0526878762874
564,cow_3_999.jpg,3,118.46590308917494
565,cow_3_999.jpg,3,54.58986931221978
566,cow_3_999.jpg,3,76.20380694392377
567,cow_3_999.jpg,3,72.58337685769906
568,cow_3_999.jpg,3,54.1838551336504
569,cow_3_999.jpg,3,85.54161010999297
570,cow_3_999.jpg,3,91.45927677180163
571,cow_3_999.jpg,3,85.98036505802082
572,cow_3_999.jpg,3,72.25996739836502
573,cow_3_999.jpg,3,105.79797761633614
574,cow_3_999.jpg,3,48.16434315946304
575,cow_3_999.jpg,3,68.13600262222334
576,cow_3_999.jpg,3,59.1588812617008
577,cow_3_999.jpg,3,87.34172072379651
578,cow_3_999.jpg,3,51.90154765216627
579,cow_3_999.jpg,3,70.61493582263711
580,cow_3_999.jpg,3,69.13149890267849
581,cow_3_999.jpg,3,58.69308995713587
582,cow_3_999.jpg,3,56.30096660222652
583,cow_3_999.jpg,3,81.07922540030108
584,cow_3_999.jpg,3,35.58598478214334
585,cow_3_999.jpg,3,84.14283334614694
586,cow_3_999.jpg,3,44.7481681919066
587,cow_3_999.jpg,3,85.09698916930093
588,cow_3_999.jpg,3,99.37653744187057
589,cow_3_999.jpg,3,59.63835001624
590,cow_3_999.jpg,3,100.62288069925302
591,cow_3_999.jpg,3,71.72132390444288
592,cow_3_999.jpg,3,62.78126118468146
593,cow_3_999.jpg,3,64.27524539276826
594,cow_3_999.jpg,3,79.30920747304458
595,cow_3_999.jpg,3,99.86183501616314
596,cow_3_999.jpg,3,94.2595921032347
597,cow_3_999.jpg,3,78.7950351024993
598,cow_3_999.jpg,3,102.34907146454634
599,cow_3_999.jpg,3,44.15536430697554
600,cow_3_999.jpg,3,59.7255305835115
601,cow_3_999.jpg,3,77.92527885862516
602,cow_3_999.jpg,3,52.35813409128908
603,cow_3_999.jpg,3,60.53995232085261
604,cow_3_999.jpg,3,78.29323568200151
605,cow_3_999.jpg,3,70.50908279899637
606,cow_3_999.jpg,3,70.85011018816749
607,cow_3_999.jpg,3,85.477971703406
